68,82,68,39,22,3,78,40,25,39,78,7,92,91,45,56,67,94,100,26,46,51,38,23,5,9,36,7,50,51,67,20,11,62,1,79,34,22,36,35,94,7,63,39,36,58,19,40,15,20,22,38,49,34,74,96,83,8,52,11,72,40,51,1,85,90,20,10,69,82,55,51,42,95,94,73,33,81,20,36,6,60,21,81,52,43,99,45,58,77,59,12,30,63,11,38,48,54,98,64
9,72,72,56,28,97,3,66,49,45,31,74,85,11,83,88,34,5,53,84,45,94,19,10,68,73,24,45,51,52,66,99,80,47,10,27,37,55,33,100,16,89,68,29,75,60,59,3,65,39,74,32,36,52,1,2,54,66,67,85,21,87,21,100,19,54,69,88,55,24,57,51,34,68,76,99,57,89,80,58,61,57,74,3,47,56,35,63,63,62,60,42,41,75,67,5,47,95,86,74
34,69,5,53,94,29,61,51,3,31,96,9,8,32,19,20,72,24,73,72,97,98,11,36,72,25,69,100,1,23,55,58,12,67,22,10,62,56,96,45,18,100,53,65,28,48,78,10,55,48,59,2,47,97,33,13,23,54,6,44,45,62,66,66,88,36,56,100,55,37,63,99,3,33,86,50,69,18,1,47,71,46,55,64,95,77,81,87,88,50,68,91,12,80,57,43,5,4,30,19
66,4,59,56,80,36,74,2,49,6,54,45,87,86,49,17,83,74,85,45,16,43,33,32,29,7,69,71,26,86,38,56,8,96,11,46,41,61,45,66,10,23,94,90,14,31,71,10,59,37,45,56,37,51,20,41,26,12,89,71,66,63,65,11,25,9,82,40,2,8,77,21,22,63,70,28,86,5,96,7,95,63,58,71,30,16,86,51,65,48,84,51,33,83,35,33,49,92,91,67
85,30,60,39,60,11,55,51,21,76,8,38,99,84,14,47,96,6,1,58,5,86,6,30,82,42,97,4,7,38,27,67,42,44,67,3,17,93,53,54,13,29,69,37,43,63,90,32,97,2,22,42,4,99,25,51,59,5,92,58,54,9,73,4,52,79,62,93,91,74,60,83,90,22,83,18,22,56,96,69,89,67,63,20,66,51,93,53,10,39,36,80,5,32,59,51,5,3,36,54
98,38,51,67,64,94,91,73,62,91,51,42,60,18,22,85,6,24,37,50,71,17,68,10,57,28,51,98,16,99,60,22,29,88,64,48,8,51,82,57,32,39,97,34,96,68,81,23,79,62,45,77,19,19,19,55,56,95,94,19,72,68,61,81,35,18,35,5,90,62,83,40,70,57,81,96,34,92,43,14,64,22,1,33,58,49,10,3,79,96,54,83,68,84,77,35,44,8,78,48
26,18,21,33,40,84,69,84,98,45,46,60,46,54,53,40,48,74,13,79,37,41,84,59,51,39,41,42,28,4,69,96,36,51,86,71,30,1,96,62,53,2,15,80,95,77,75,27,30,19,29,97,16,72,14,90,53,73,28,90,18,70,54,15,48,57,62,14,94,36,55,88,95,46,19,47,85,67,28,66,18,6,76,87,11,73,73,21,72,23,30,49,52,7,26,20,96,49,88,61
44,19,50,11,15,16,100,8,77,24,21,68,63,39,35,16,96,7,34,74,88,80,42,74,86,36,100,33,92,76,46,39,89,78,61,39,50,21,20,72,30,27,34,20,42,92,95,75,29,4,25,29,38,30,38,66,12,96,72,43,18,10,57,28,45,90,95,27,83,42,54,27,33,31,72,80,60,55,12,39,61,17,25,57,15,42,25,86,97,82,40,63,97,96,1,46,7,1,60,55
68,30,22,14,97,34,80,55,81,58,1,21,37,14,40,3,81,79,93,6,39,9,52,96,62,85,90,51,30,48,91,46,74,76,24,43,42,5,44,48,85,4,33,29,13,61,51,31,32,8,6,95,91,25,80,55,12,81,9,42,40,90,85,72,60,69,69,76,5,87,9,50,16,83,54,27,76,62,11,60,11,62,36,67,3,100,12,55,11,52,3,17,5,27,27,90,45,69,38,28
12,14,19,90,36,20,99,40,88,84,5,2,73,59,90,92,71,46,98,16,18,42,11,40,26,34,2,59,16,13,13,89,51,58,81,25,12,82,21,44,66,54,7,66,62,50,25,41,15,55,77,8,60,90,88,39,27,34,44,24,19,98,53,21,39,26,10,1,38,38,63,38,59,65,12,48,81,46,37,19,78,37,59,68,96,60,78,44,39,34,78,57,35,93,93,80,84,16,36,77
19,46,94,64,64,73,91,70,31,91,32,75,60,89,34,97,75,64,32,95,59,34,71,14,25,55,49,71,72,91,51,79,80,77,1,4,28,86,59,80,50,22,29,31,21,87,10,89,46,49,49,21,26,95,71,100,7,70,57,39,37,27,24,5,9,8,76,77,36,19,98,86,100,65,75,33,45,21,85,38,52,79,87,93,58,26,9,14,75,50,87,54,30,92,7,55,66,6,83,69
71,87,47,55,35,9,30,71,76,9,79,2,28,59,77,82,58,24,76,32,7,99,19,91,85,72,21,97,10,25,55,74,19,2,89,12,31,87,64,79,1,2,2,39,60,68,92,63,69,42,69,4,27,44,83,73,96,12,8,67,7,45,93,28,8,73,28,13,39,42,63,75,38,7,96,26,50,22,97,14,64,42,36,16,30,69,78,20,64,27,79,74,83,91,44,14,18,39,73,50
69,11,87,15,78,12,6,64,73,76,98,42,99,34,18,29,65,24,78,47,63,1,29,52,93,7,55,65,42,62,87,89,22,95,34,82,69,53,92,5,29,48,4,12,26,11,57,83,74,51,54,35,21,17,83,17,16,35,69,45,46,91,26,1,14,71,2,44,64,24,79,43,29,24,8,90,96,63,36,64,40,9,41,69,52,100,96,56,65,16,100,82,82,95,51,92,57,10,100,69
36,38,62,33,78,5,98,30,11,20,41,19,53,32,65,28,91,70,69,7,19,45,55,96,8,9,55,13,57,19,27,87,87,55,65,20,61,89,17,74,91,6,67,76,85,28,32,41,1,76,18,33,14,18,46,31,100,87,73,84,14,42,83,95,64,36,39,77,86,12,95,75,23,73,36,88,3,16,56,25,23,20,80,48,20,25,61,61,20,48,63,79,45,35,48,86,15,95,61,14
60,94,40,28,19,6,61,14,7,2,22,12,58,48,61,100,17,75,56,89,46,28,42,80,36,81,82,69,53,64,54,47,55,54,48,93,64,43,85,34,74,84,15,64,96,86,73,75,85,63,87,64,85,81,50,73,28,64,36,86,55,10,62,19,94,31,28,35,80,30,74,72,42,7,10,91,69,90,89,6,27,10,46,13,69,73,21,62,7,97,3,19,95,32,12,91,91,63,66,73
60,13,39,99,21,39,38,7,88,32,61,75,87,37,84,48,78,7,16,37,37,26,78,85,54,47,53,55,17,91,72,6,38,73,55,95,2,80,16,14,2,55,63,64,88,49,59,27,99,34,12,83,6,17,6,67,23,99,58,22,43,53,62,96,38,66,55,77,37,39,16,47,3,44,31,95,57,93,84,26,55,33,45,37,93,51,71,100,1,30,86,24,40,40,70,42,35,30,36,31
30,38,70,47,63,72,71,73,46,59,23,42,44,54,8,35,79,9,81,1,61,99,63,16,38,82,83,40,20,66,43,28,22,95,2,58,32,79,47,50,4,4,95,55,73,28,18,30,71,4,70,41,9,38,77,74,69,30,17,90,87,39,90,86,66,80,8,41,71,10,9,49,26,34,96,52,88,36,82,72,42,24,27,39,94,43,18,96,83,60,81,89,80,76,56,62,9,81,32,94
66,75,72,86,98,33,82,77,49,56,54,86,73,58,39,46,90,71,30,85,21,99,74,57,17,2,75,100,44,56,69,41,36,65,77,100,46,54,3,7,60,74,37,56,94,54,11,74,63,31,74,78,83,25,2,39,18,80,37,9,76,51,26,38,26,64,55,68,65,25,24,24,27,19,100,66,19,16,36,77,42,5,70,78,77,39,11,30,48,66,70,79,69,53,1,23,61,59,54,53
84,48,37,14,96,27,100,22,33,75,68,82,93,78,26,28,21,19,9,51,80,11,36,96,72,41,84,88,1,69,22,8,86,74,72,45,63,20,42,81,53,71,62,67,62,77,2,87,95,97,31,91,56,67,65,92,75,92,45,97,21,54,1,16,59,51,77,54,98,70,77,41,15,60,87,67,29,82,49,40,1,56,23,43,56,27,6,59,35,44,81,15,15,23,91,79,51,11,96,52
15,9,23,8,86,30,59,33,79,34,88,82,33,51,26,1,52,75,93,37,22,31,61,52,60,58,2,51,76,7,75,83,53,24,84,44,89,85,6,73,88,87,45,45,48,92,58,86,58,47,3,27,39,74,42,28,35,95,25,17,30,28,42,67,26,55,62,99,62,1,77,53,7,45,38,68,65,61,83,91,79,90,70,1,11,21,77,19,28,95,89,47,99,45,99,18,98,36,46,89
92,95,88,69,10,22,59,92,34,86,66,78,85,62,20,8,57,39,83,23,74,95,22,54,69,85,23,64,41,5,11,5,53,95,48,21,65,75,93,90,6,15,65,47,65,54,21,13,37,9,79,56,92,75,45,26,73,3,46,100,25,54,33,100,69,80,29,59,65,46,67,9,40,51,75,24,36,57,56,7,73,97,17,10,39,66,42,74,30,38,31,25,79,29,25,29,5,18,79,92
24,75,32,17,54,33,58,12,45,68,30,9,5,2,38,40,36,50,62,75,29,84,79,72,88,80,15,87,25,81,84,99,75,37,85,96,99,25,57,100,93,70,80,63,100,60,13,97,9,14,53,6,62,17,82,48,85,25,58,13,88,41,95,47,80,24,18,24,8,26,96,68,77,97,52,51,58,47,55,86,95,100,68,27,49,67,54,89,44,78,36,9,90,22,78,13,41,56,53,89
6,38,18,15,21,88,30,53,91,96,17,100,42,77,54,79,94,2,2,28,4,81,51,89,51,71,21,85,33,79,61,51,76,49,44,96,95,89,22,79,75,6,12,4,73,77,9,92,84,76,27,37,40,27,5,54,57,23,8,37,4,40,87,92,97,27,4,96,98,98,67,56,91,76,30,50,65,21,61,58,91,82,4,100,19,70,2,92,1,65,18,90,71,64,27,87,38,5,67,6
5,50,49,89,47,68,30,90,34,66,97,34,34,95,20,71,18,20,46,91,97,25,31,17,21,18,98,2,28,36,8,41,60,36,68,91,65,20,82,99,78,95,31,57,49,18,6,83,8,8,92,25,50,6,45,10,92,25,89,30,70,5,22,66,63,31,70,99,59,7,77,47,94,74,16,4,19,36,35,20,44,74,7,82,13,45,24,11,71,37,83,81,20,37,87,28,24,12,73,43
1,5,75,30,63,52,15,20,17,38,45,72,76,59,40,76,60,13,52,39,66,54,34,12,70,74,98,94,27,52,53,77,14,81,71,8,82,49,13,90,5,68,72,25,21,48,49,84,1,56,38,42,27,100,55,83,99,36,71,82,40,92,55,24,55,50,100,41,13,90,63,100,26,27,87,29,88,25,66,11,59,26,93,67,2,63,20,54,75,97,37,13,98,83,28,48,68,32,29,26
37,53,54,94,71,49,62,51,34,59,10,41,25,43,88,65,80,33,97,26,21,30,78,49,46,26,88,69,83,34,53,82,50,67,70,63,82,56,27,68,45,100,87,100,65,19,70,15,85,13,65,78,55,58,50,89,67,89,43,27,80,32,97,7,15,82,35,3,15,33,25,82,18,29,2,31,96,74,80,74,26,97,10,9,82,5,17,31,17,96,36,12,78,43,22,58,33,41,61,6
75,93,97,66,92,74,26,42,69,27,48,61,13,82,3,43,10,98,84,63,70,32,49,61,4,70,48,13,39,85,49,51,48,24,14,54,38,63,23,64,31,12,71,56,45,33,43,73,25,27,88,94,55,99,44,51,28,87,45,19,43,77,16,32,51,23,48,86,75,65,54,22,85,63,50,27,97,27,65,27,30,64,19,59,29,59,1,5,83,67,20,60,100,49,5,97,27,82,39,45
50,47,94,85,21,86,88,48,30,19,58,73,74,81,17,38,96,94,35,98,62,15,59,28,39,58,70,45,79,44,35,57,92,57,86,94,20,12,84,29,72,51,47,14,99,22,80,99,63,21,85,16,53,35,23,23,84,70,95,29,81,18,75,18,34,33,63,22,49,23,78,55,42,46,15,99,60,94,50,8,4,42,6,2,1,37,32,8,45,64,88,98,83,48,100,22,100,17,14,45
5,18,43,17,26,54,68,21,17,51,34,55,84,77,82,87,44,74,86,12,32,98,33,38,80,59,11,95,80,97,12,83,1,85,18,33,9,94,83,23,100,50,33,93,56,64,75,39,33,59,40,55,9,88,90,12,81,50,48,87,70,14,23,25,52,94,65,16,45,75,22,34,52,4,48,67,97,44,43,62,31,96,29,53,6,93,68,8,17,21,54,43,82,60,53,97,51,37,41,50
27,11,100,72,86,36,43,37,91,92,42,5,3,37,40,32,91,69,1,81,7,82,23,31,85,93,34,7,94,26,91,60,10,64,52,82,69,19,33,85,10,17,96,54,48,93,23,18,11,43,46,94,43,31,36,49,28,72,74,57,56,64,77,17,39,30,42,62,74,70,35,33,21,68,18,62,26,3,96,64,37,83,16,44,85,15,29,65,82,52,54,72,57,87,95,26,26,9,98,52
